Age,Male,Female,NHWM,NHBM,NHWF,NHBF,HM,HF,Male_SE,Female_SE,NHWM_SE,NHBM_SE,NHWF_SE,NHBF_SE,HM_SE,HF_SE
121,0.02647300,0.01912700,0.02788500,0.02146200,0.01973500,0.01823500,0.01943300,0.01594000,0.00005100,0.00003100,0.00005700,0.00018200,0.00003500,0.00010800,0.00016800,0.00011400
122,0.02647300,0.01912700,0.02788500,0.02146200,0.01973500,0.01823500,0.01943300,0.01594000,0.00005100,0.00003100,0.00005700,0.00018200,0.00003500,0.00010800,0.00016800,0.00011400
123,0.02647300,0.01912700,0.02788500,0.02146200,0.01973500,0.01823500,0.01943300,0.01594000,0.00005100,0.00003100,0.00005700,0.00018200,0.00003500,0.00010800,0.00016800,0.00011400
124,0.02647300,0.01912700,0.02788500,0.02146200,0.01973500,0.01823500,0.01943300,0.01594000,0.00005100,0.00003100,0.00005700,0.00018200,0.00003500,0.00010800,0.00016800,0.00011400
125,0.02647300,0.01912700,0.02788500,0.02146200,0.01973500,0.01823500,0.01943300,0.01594000,0.00005100,0.00003100,0.00005700,0.00018200,0.00003500,0.00010800,0.00016800,0.00011400
126,0.02647300,0.01912700,0.02788500,0.02146200,0.01973500,0.01823500,0.01943300,0.01594000,0.00005100,0.00003100,0.00005700,0.00018200,0.00003500,0.00010800,0.00016800,0.00011400
127,0.02647300,0.01912700,0.02788500,0.02146200,0.01973500,0.01823500,0.01943300,0.01594000,0.00005100,0.00003100,0.00005700,0.00018200,0.00003500,0.00010800,0.00016800,0.00011400
128,0.02647300,0.01912700,0.02788500,0.02146200,0.01973500,0.01823500,0.01943300,0.01594000,0.00005100,0.00003100,0.00005700,0.00018200,0.00003500,0.00010800,0.00016800,0.00011400
129,0.02647300,0.01912700,0.02788500,0.02146200,0.01973500,0.01823500,0.01943300,0.01594000,0.00005100,0.00003100,0.00005700,0.00018200,0.00003500,0.00010800,0.00016800,0.00011400
130,0.02647300,0.01912700,0.02788500,0.02146200,0.01973500,0.01823500,0.01943300,0.01594000,0.00005100,0.00003100,0.00005700,0.00018200,0.00003500,0.00010800,0.00016800,0.00011400
131,0.02647300,0.01912700,0.02788500,0.02146200,0.01973500,0.01823500,0.01943300,0.01594000,0.00005100,0.00003100,0.00005700,0.00018200,0.00003500,0.00010800,0.00016800,0.00011400
132,0.02647300,0.01912700,0.02788500,0.02146200,0.01973500,0.01823500,0.01943300,0.01594000,0.00005100,0.00003100,0.00005700,0.00018200,0.00003500,0.00010800,0.00016800,0.00011400
133,0.02647300,0.01912700,0.02788500,0.02146200,0.01973500,0.01823500,0.01943300,0.01594000,0.00005100,0.00003100,0.00005700,0.00018200,0.00003500,0.00010800,0.00016800,0.00011400
134,0.02647300,0.01912700,0.02788500,0.02146200,0.01973500,0.01823500,0.01943300,0.01594000,0.00005100,0.00003100,0.00005700,0.00018200,0.00003500,0.00010800,0.00016800,0.00011400
135,0.02647300,0.01912700,0.02788500,0.02146200,0.01973500,0.01823500,0.01943300,0.01594000,0.00005100,0.00003100,0.00005700,0.00018200,0.00003500,0.00010800,0.00016800,0.00011400
136,0.02647300,0.01912700,0.02788500,0.02146200,0.01973500,0.01823500,0.01943300,0.01594000,0.00005100,0.00003100,0.00005700,0.00018200,0.00003500,0.00010800,0.00016800,0.00011400
137,0.02647300,0.01912700,0.02788500,0.02146200,0.01973500,0.01823500,0.01943300,0.01594000,0.00005100,0.00003100,0.00005700,0.00018200,0.00003500,0.00010800,0.00016800,0.00011400
138,0.02647300,0.01912700,0.02788500,0.02146200,0.01973500,0.01823500,0.01943300,0.01594000,0.00005100,0.00003100,0.00005700,0.00018200,0.00003500,0.00010800,0.00016800,0.00011400
139,0.02647300,0.01912700,0.02788500,0.02146200,0.01973500,0.01823500,0.01943300,0.01594000,0.00005100,0.00003100,0.00005700,0.00018200,0.00003500,0.00010800,0.00016800,0.00011400
140,0.02647300,0.01912700,0.02788500,0.02146200,0.01973500,0.01823500,0.01943300,0.01594000,0.00005100,0.00003100,0.00005700,0.00018200,0.00003500,0.00010800,0.00016800,0.00011400
141,0.02647300,0.01912700,0.02788500,0.02146200,0.01973500,0.01823500,0.01943300,0.01594000,0.00005100,0.00003100,0.00005700,0.00018200,0.00003500,0.00010800,0.00016800,0.00011400
142,0.02647300,0.01912700,0.02788500,0.02146200,0.01973500,0.01823500,0.01943300,0.01594000,0.00005100,0.00003100,0.00005700,0.00018200,0.00003500,0.00010800,0.00016800,0.00011400
143,0.02647300,0.01912700,0.02788500,0.02146200,0.01973500,0.01823500,0.01943300,0.01594000,0.00005100,0.00003100,0.00005700,0.00018200,0.00003500,0.00010800,0.00016800,0.00011400
144,0.02647300,0.01912700,0.02788500,0.02146200,0.01973500,0.01823500,0.01943300,0.01594000,0.00005100,0.00003100,0.00005700,0.00018200,0.00003500,0.00010800,0.00016800,0.00011400
145,0.02647300,0.01912700,0.02788500,0.02146200,0.01973500,0.01823500,0.01943300,0.01594000,0.00005100,0.00003100,0.00005700,0.00018200,0.00003500,0.00010800,0.00016800,0.00011400
146,0.02647300,0.01912700,0.02788500,0.02146200,0.01973500,0.01823500,0.01943300,0.01594000,0.00005100,0.00003100,0.00005700,0.00018200,0.00003500,0.00010800,0.00016800,0.00011400
147,0.02647300,0.01912700,0.02788500,0.02146200,0.01973500,0.01823500,0.01943300,0.01594000,0.00005100,0.00003100,0.00005700,0.00018200,0.00003500,0.00010800,0.00016800,0.00011400
148,0.02647300,0.01912700,0.02788500,0.02146200,0.01973500,0.01823500,0.01943300,0.01594000,0.00005100,0.00003100,0.00005700,0.00018200,0.00003500,0.00010800,0.00016800,0.00011400
149,0.02647300,0.01912700,0.02788500,0.02146200,0.01973500,0.01823500,0.01943300,0.01594000,0.00005100,0.00003100,0.00005700,0.00018200,0.00003500,0.00010800,0.00016800,0.00011400
150,0.02647300,0.01912700,0.02788500,0.02146200,0.01973500,0.01823500,0.01943300,0.01594000,0.00005100,0.00003100,0.00005700,0.00018200,0.00003500,0.00010800,0.00016800,0.00011400
